"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1237695520","          53","120190","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       22968","       22968","        4188","       39.45","         240","           3","220200100129","Big Guy Men's Intern","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          55","46-60 years old","High Activity","Orion Club","      121.65"
"  1237751376","          10","99999999","Catalog","US","F","Karen Ballinger","Orion  Club members high activity","       22973","       22978","       15266","       138.1","       279.3","           1","240100400043","Perfect Fit Men's  R","Skates","Assorted Sports Arti","Sports","US","       13198","Twain Inc","          24","15-30 years old","High Activity","Orion Club","       141.2"
"  1237789102","          56","121027","Retail","US","M","Roy Siferd","Orion  Club members medium activity","       22977","       22977","       -3256","        25.3","        50.4","           1","210200300007","Hsc Dutch Player Shi","Eclipse, Kid's Cloth","Children Sports","Children","US","        1303","Eclipse Inc","          75","61-75 years old","Medium Activity","Orion Club","        25.1"
"  1237825036","           9","99999999","Internet","DE","F","Cornelia Krahl","Orion Club Gold members medium activity","       22981","       22986","       11380","         7.9","        39.2","           2","240400300039","Smasher Tights","Tennis","Racket Sports","Sports","GB","        1280","British Sports Ltd","          35","31-45 years old","Medium Activity","Orion Club Gold","        23.4"
"  1237890730","           5","121041","Retail","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       22987","       22987","       13339","       16.55","        74.2","           2","220101400265","Ottis Pes Men's Pant","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          30","15-30 years old","Medium Activity","Orion Club Gold","        41.1"
"  1237894107","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       22988","       22993","       -3099","       29.85","         119","           2","220100700027","Duration Women's Tra","Orion","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          75","61-75 years old","Not Available","Internet/Catalog Customers","        59.3"
"  1237894966","       70187","99999999","Catalog","CA","F","Soberina Berent","Orion  Club members medium activity","       22988","       22993","       15975","        6.65","       19.98","           2","240200100050","Bretagne St2 Men's G","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          22","15-30 years old","Medium Activity","Orion Club","        6.68"
"  1237928021","          23","99999999","Catalog","US","M","Tulio D\u00e9vereaux","Internet/Catalog Customers","       22991","       22996","        2527","       126.7","       949.8","           3","240800100074","Mayday Soul Pro New","Ski Dress","Winter Sports","Sports","US","        4646","Mayday Inc","          59","46-60 years old","Not Available","Internet/Catalog Customers","       569.7"
"  1237989406","          36","99999999","Internet","US","M","Phenix Hill","Internet/Catalog Customers","       22997","       23000","        7762","        67.4","       318.2","           2","230100100018","Men's Jacket Sandy","Anoraks & Parkas","Outdoors","Outdoors","ES","        4742","L\u00fcna sastreria","          45","31-45 years old","Not Available","Internet/Catalog Customers","       183.4"
"  1238013821","       46966","99999999","Internet","CA","F","Lauren Krasowski","Orion  Club members high activity","       23000","       23001","       16002","       41.65","         312","           3","240200200026","Eagle 5 Pocket Pants","Golf Clothes","Golf","Sports","US","       10225","HighPoint Trading","          22","15-30 years old","High Activity","Orion Club","      187.05"
"  1238053337","           9","99999999","Internet","DE","F","Cornelia Krahl","Orion Club Gold members medium activity","       23004","       23009","       11380","       250.7","       514.2","           1","230100700008","Family Holiday 4","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          35","31-45 years old","Medium Activity","Orion Club Gold","       263.5"
"  1238161695","          41","99999999","Catalog","AU","M","Wendell Summersby","Orion  Club members medium activity","       23016","       23020","        8006","         3.3","          17","           2","240100100477","Stout Brass 18 Gram","Assorted Sports arti","Assorted Sports Arti","Sports","GB","        4514","Royal Darts Ltd","          44","31-45 years old","Medium Activity","Orion Club","        10.4"
"  1238168538","          63","121064","Retail","US","M","James Klisurich","Orion Club Gold members medium activity","       23016","       23016","        9855","        20.2","        46.9","           1","230100200073","Hammock Sports Bag","Backpacks","Outdoors","Outdoors","ES","        4742","L\u00fcna sastreria","          39","31-45 years old","Medium Activity","Orion Club Gold","        26.7"
"  1238231237","          10","121106","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23024","       23024","       15266","       10.55","        19.6","           1","240700200021","Helmet XL","Baseball","Team Sports","Sports","US","       15218","Miller Trading Inc","          24","15-30 years old","High Activity","Orion Club","        9.05"
"  1238255107","          88","121039","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23027","       23027","        5893","       19.45","        38.7","           1","220100100581","Woman's Out & Sew Ai","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          50","46-60 years old","Medium Activity","Orion Club","       19.25"
"  1238273927","         215","120127","Retail","AU","M","Ramesh Trentholme","Orion Club Gold members medium activity","       23030","       23030","        2327","        24.1","       170.7","           3","220100700022","Alexis Women's Class","Orion","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          60","46-60 years old","Medium Activity","Orion Club Gold","        98.4"
"  1238305578","       70210","99999999","Internet","CA","M","Alex Santinello","Orion  Club members medium activity","       23034","       23035","       15817","         7.9","        16.2","           1","240200100246","White 90,Top.Flite S","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          23","15-30 years old","Medium Activity","Orion Club","         8.3"
"  1238319276","          52","121025","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23035","       23035","        9592","         4.1","         8.9","           1","240100100305","Hiclass Mundo 78a 36","Assorted Sports arti","Assorted Sports Arti","Sports","US","        3815","Roll-Over Inc","          40","31-45 years old","Medium Activity","Orion Club","         4.8"
"  1238319281","          89","121106","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23035","       23035","       -3017","         9.3","       22.85","           1","240700100007","Football - Helmet M","American Football","Team Sports","Sports","US","        3298","A Team Sports","          74","61-75 years old","High Activity","Orion Club","       13.55"
"  1238353296","         111","120127","Retail","AU","F","Karolina Dokter","Orion  Club members medium activity","       23040","       23040","       11684","       14.95","        67.2","           2","220101300001","T-Shirt, Short-sleev","T-Shirts","Clothes","Clothes & Shoes","US","        3298","A Team Sports","          34","31-45 years old","Medium Activity","Orion Club","        37.3"
"  1238367238","          31","121044","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23041","       23041","        6063","       18.35","        38.6","           1","220100800001","Bra Top Wom.Fitn.Cl","Orion Clothing","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          49","46-60 years old","Medium Activity","Orion Club Gold","       20.25"
"  1238370259","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       23042","       23047","        7724","       48.45","        96.7","           1","230100600028","Expedition 20,Medium","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          45","31-45 years old","High Activity","Orion Club Gold","       48.25"
"  1238377562","          41","120151","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23043","       23043","        8006","        38.6","         154","           2","230100600016","Expedition Zero,Medi","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          44","31-45 years old","Medium Activity","Orion Club","        76.8"
"  1238393448","          10","121073","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23044","       23044","       15266","        34.1","        86.6","           1","230100500094","Men's Pants, Basic","Outdoor Gear","Outdoors","Outdoors","US","        4646","Mayday Inc","          24","15-30 years old","High Activity","Orion Club","        52.5"
"  1238426415","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       23049","       23054","        7724","      116.85","       283.3","           1","230100700011","Hurricane 4","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          45","31-45 years old","High Activity","Orion Club Gold","      166.45"
"  1238440880","          52","121042","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23050","       23050","        9592","        26.2","        52.2","           1","220100100530","Woman's Emblished Wo","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Medium Activity","Orion Club","          26"
"  1238474357","          50","99999999","Catalog","DE","M","Gert-Gunter Mendler","Orion Club Gold members high activity","       23055","       23056","       -3272","      116.85","       566.6","           2","230100700011","Hurricane 4","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          75","61-75 years old","High Activity","Orion Club Gold","       332.9"
"  1238510159","          71","121054","Retail","US","F","Viola Folsom","Orion Club Gold members medium activity","       23059","       23059","        9762","       18.15","        48.7","           1","240300200009","Blues Jazz Pants Sup","Gymnastic Clothing","Indoor Sports","Sports","SP","         798","Sportico","          39","31-45 years old","Medium Activity","Orion Club Gold","       30.55"
"  1238553101","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       23065","       23070","        7724","        90.4","         217","           1","240400200091","Smasher Rd Ti 70 Ten","Racket Sports","Racket Sports","Sports","GB","        1280","British Sports Ltd","          45","31-45 years old","High Activity","Orion Club Gold","       126.6"
"  1238605995","          88","121033","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23071","       23071","        5893","        20.9","        47.9","           1","210201100004","Ypsilon Children's S","Ypsilon, Kids","Children Sports","Children","FR","       14624","Ypsilon S.A.","          50","46-60 years old","Medium Activity","Orion Club","          27"
"  1238637449","          88","121023","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23075","       23075","        5893","      209.45","         419","           1","240100400151","Weston F4 Men's Hock","Skates","Assorted Sports Arti","Sports","US","        3815","Roll-Over Inc","          50","46-60 years old","Medium Activity","Orion Club","      209.55"
"  1238646479","          12","121069","Retail","US","M","David Black","Orion  Club members medium activity","       23076","       23076","        9598","       27.25","        56.7","           1","230100200043","Medium Black/Bark Ba","Backpacks","Outdoors","Outdoors","DK","         755","Top Sports","          40","31-45 years old","Medium Activity","Orion Club","       29.45"
"  1238646484","          90","121072","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23076","       23076","        7883","           5","        24.8","           1","230100300013","Montana Adult Gloves","Gloves & Mittens","Outdoors","Outdoors","SE","        6355","Svensson Trading AB","          44","31-45 years old","High Activity","Orion Club Gold","        19.8"
"  1238674844","          53","120121","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       23080","       23080","        4188","       19.25","        48.3","           1","240100100508","Top Elite Kit Small","Assorted Sports arti","Assorted Sports Arti","Sports","US","        3815","Roll-Over Inc","          55","46-60 years old","High Activity","Orion Club","       29.05"
"  1238678581","          12","121051","Retail","US","M","David Black","Orion  Club members medium activity","       23080","       23080","        9598","        56.6","       109.3","           1","240200100181","Proplay Men's Tour F","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          40","31-45 years old","Medium Activity","Orion Club","        52.7"
"  1238686430","          10","121044","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23081","       23081","       15266","       18.05","        40.6","           1","220101400201","Kaitum Women's Swim","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          24","15-30 years old","High Activity","Orion Club","       22.55"
"  1238696385","        2806","99999999","Catalog","ZA","F","Raedene Van Den Berg","Orion  Club members medium activity","       23082","       23086","       16695","         7.7","        36.2","           2","240100100312","Hot Mini Backboard B","Assorted Sports arti","Assorted Sports Arti","Sports","NL","        2995","Van Dammeren Interna","          20","15-30 years old","Medium Activity","Orion Club","        20.8"
"  1238712056","          53","120127","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       23085","       23085","        4188","        48.9","        97.6","           1","220100100185","Big Guy Men's Micro","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          55","46-60 years old","High Activity","Orion Club","        48.7"
"  1238735750","         195","120177","Retail","AU","M","Cosi Rimmington","Orion Club members low activity","       23088","       23088","         680","        40.5","       155.6","           2","240700400020","Norwood Player Shirt","Soccer","Team Sports","Sports","US","       14593","Fga Sports Inc","          64","61-75 years old","Low Activity","Orion Club","        74.6"
"  1238797437","         928","99999999","Catalog","TR","M","Bulent Urfalioglu","Orion Club members low activity","       23095","       23099","        9719","      176.05","       767.8","           2","230100100063","Tx Peak Parka","Anoraks & Parkas","Outdoors","Outdoors","US","       15218","Miller Trading Inc","          39","31-45 years old","Low Activity","Orion Club","       415.7"
"  1238805678","          52","121024","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23096","       23096","        9592","       39.85","        92.8","           1","240100100714","Tybor Sweatshirt wit","Assorted Sports arti","Assorted Sports Arti","Sports","ES","        4742","L\u00fcna sastreria","          40","31-45 years old","Medium Activity","Orion Club","       52.95"
"  1238805703","          89","121039","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23096","       23096","       -3017","       27.05","        59.4","           1","220101400285","Quali Jacket with Ho","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          74","61-75 years old","High Activity","Orion Club","       32.35"
"  1238812262","       14703","99999999","Catalog","IL","M","Bloch, Eyal","Orion  Club members high activity","       23097","       23100","        9763","       48.25","        96.3","           1","220100100309","Big Guy Men's Woven","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          39","31-45 years old","High Activity","Orion Club","       48.05"
"  1238846184","          88","121056","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23101","       23101","        5893","        31.4","        62.6","           1","220200100035","Big Guy Men's Air De","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          50","46-60 years old","Medium Activity","Orion Club","        31.2"
"  1238856867","       70187","99999999","Catalog","CA","F","Soberina Berent","Orion  Club members medium activity","       23103","       23108","       15975","           8","        17.7","           1","220101000002","Carribian Women's Je","Shorts","Clothes","Clothes & Shoes","US","        3298","A Team Sports","          22","15-30 years old","Medium Activity","Orion Club","         9.7"
"  1238870441","          39","121105","Retail","US","M","Alphone Greenwald","Orion Club Gold members high activity","       23104","       23104","       15181","         2.2","         5.1","           1","240700200007","Baseball White Small","Baseball","Team Sports","Sports","US","       14648","Top Sports Inc","          25","15-30 years old","High Activity","Orion Club Gold","         2.9"
"  1238872273","        3959","99999999","Internet","ZA","F","Rita Lotz","Orion Club Gold members high activity","       23104","       23106","        7725","        8.05","        16.4","           1","240100100434","Shoeshine Black","Assorted Sports arti","Assorted Sports Arti","Sports","CA","       16814","CrystalClear Optics","          45","31-45 years old","High Activity","Orion Club Gold","        8.35"
"  1238910092","          89","121042","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23109","       23109","       -3017","       48.25","       192.6","           2","220100100309","Big Guy Men's Woven","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          74","61-75 years old","High Activity","Orion Club","        96.1"
"  1238928257","         215","120172","Retail","AU","M","Ramesh Trentholme","Orion Club Gold members medium activity","       23112","       23112","        2327","        16.3","        37.4","           1","240600100181","Milan Swimming Trunk","Bathing Suits","Swim Sports","Sports","ES","        4742","L\u00fcna sastreria","          60","46-60 years old","Medium Activity","Orion Club Gold","        21.1"
"  1238968334","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23117","       23121","       -3099","         8.8","        17.4","           1","220100100025","Knit Hat","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          75","61-75 years old","Not Available","Internet/Catalog Customers","         8.6"
"  1238985782","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23119","       23123","       -3099","        34.3","        79.9","           1","240100100703","Stream Sweatshirt wi","Assorted Sports arti","Assorted Sports Arti","Sports","ES","        4742","L\u00fcna sastreria","          75","61-75 years old","Not Available","Internet/Catalog Customers","        45.6"
"  1239003827","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       23121","       23126","        7724","        38.6","          77","           1","230100600016","Expedition Zero,Medi","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          45","31-45 years old","High Activity","Orion Club Gold","        38.4"
"  1239018454","       70221","99999999","Internet","CA","M","Kenan Talarr","Orion  Club members high activity","       23123","       23125","        7711","        12.6","        22.3","           1","240200100073","Donald Plush Headcov","Golf","Golf","Sports","GB","       15938","TeeTime Ltd","          45","31-45 years old","High Activity","Orion Club","         9.7"
"  1239057268","          12","121030","Retail","US","M","David Black","Orion  Club members medium activity","       23127","       23127","        9598","       11.95","          48","           2","210200500006","Rain Suit, Plain w/b","Lucky Guy, Kids","Children Sports","Children","US","         772","AllSeasons Outdoor C","          40","31-45 years old","Medium Activity","Orion Club","        24.1"
"  1239172417","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23142","       23146","       -3099","       10.95","        51.6","           2","240100100148","Wood Box for 6 Balls","Assorted Sports arti","Assorted Sports Arti","Sports","GB","        4514","Royal Darts Ltd","          75","61-75 years old","Not Available","Internet/Catalog Customers","        29.7"
"  1239179935","          39","99999999","Catalog","US","M","Alphone Greenwald","Orion Club Gold members high activity","       23142","       23147","       15181","        7.25","       21.99","           1","240700300002","Basket Ball Pro","Basket Ball","Team Sports","Sports","US","       10225","HighPoint Trading","          25","15-30 years old","High Activity","Orion Club Gold","       14.74"
"  1239194032","          52","121040","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23144","       23144","        9592","        13.8","        27.4","           1","220100100192","Big Guy Men's Micro","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Medium Activity","Orion Club","        13.6"
"  1239201604","          90","121020","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23145","       23145","        7883","         111","       712.2","           3","240100400129","Rollerskate Roller S","Skates","Assorted Sports Arti","Sports","PT","        1684","Magnifico Sports","          44","31-45 years old","High Activity","Orion Club Gold","       379.2"
"  1239220388","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23148","       23152","       -3099","        88.8","       190.4","           1","240100100184","Barret 2.12 Men's So","Assorted Sports arti","Assorted Sports Arti","Sports","US","        3815","Roll-Over Inc","          75","61-75 years old","Not Available","Internet/Catalog Customers","       101.6"
"  1239226632","          20","99999999","Internet","US","M","Michael Dineley","Orion  Club members medium activity","       23148","       23154","        5951","       29.95","       190.5","           3","220200100190","Woman's Air Imara","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          50","46-60 years old","Medium Activity","Orion Club","      100.65"
"  1239248786","          63","121087","Retail","US","M","James Klisurich","Orion Club Gold members medium activity","       23151","       23151","        9855","        25.8","       174.3","           3","240500100015","A-team Pants Taffeta","Jogging","Running - Jogging","Sports","US","        3298","A Team Sports","          39","31-45 years old","Medium Activity","Orion Club Gold","        96.9"
"  1239258470","          41","120152","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23153","       23153","        8006","           3","         6.2","           1","240400200003","Bat 5-Ply","Racket Sports","Racket Sports","Sports","US","        3808","Carolina Sports","          44","31-45 years old","Medium Activity","Orion Club","         3.2"
"  1239266107","          53","120143","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       23154","       23154","        4188","       54.95","       112.5","           1","230100600038","Tipee Summer Sleepin","Sleepingbags","Outdoors","Outdoors","GB","       16422","Outback Outfitters L","          55","46-60 years old","High Activity","Orion Club","       57.55"
"  1239312711","          45","121075","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23159","       23159","       13275","        38.6","         231","           3","230100600016","Expedition Zero,Medi","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          30","15-30 years old","Low Activity","Orion Club Gold","       115.2"
"  1239320891","        1100","99999999","Catalog","TR","M","Ahmet Canko","Orion Club members low activity","       23160","       23162","        7689","       46.65","       279.3","           3","230100200006","X-Large Bottlegreen/","Backpacks","Outdoors","Outdoors","DK","         755","Top Sports","          45","31-45 years old","Low Activity","Orion Club","      139.35"
"  1239346133","          52","121037","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23163","       23163","        9592","        19.5","       116.4","           3","220100100273","Big Guy Men's T-Shir","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Medium Activity","Orion Club","        57.9"
"  1239353855","         183","120143","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       23165","       23165","         449","         6.1","        12.7","           1","230100500066","Outback Spirits Kitc","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          65","61-75 years old","Low Activity","Orion Club","         6.6"
"  1239368476","          89","121105","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23166","       23166","       -3017","         9.1","       65.97","           3","240700100012","Football - Helmet S","American Football","Team Sports","Sports","US","        3298","A Team Sports","          74","61-75 years old","High Activity","Orion Club","       38.67"
"  1239408849","          52","121105","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23171","       23171","        9592","        11.4","        53.2","           2","240700100017","Football Super Bowl","American Football","Team Sports","Sports","US","        3808","Carolina Sports","          40","31-45 years old","Medium Activity","Orion Club","        30.4"
"  1239410348","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23172","       23176","       -3099","        15.7","        32.8","           1","220100800071","Tx Tribe Tank Top","Orion Clothing","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          75","61-75 years old","Not Available","Internet/Catalog Customers","        17.1"
"  1239416627","          88","121036","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23172","       23172","        5893","       59.05","       248.2","           2","220100800040","Mick's Men's Cl.Trac","Orion Clothing","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          50","46-60 years old","Medium Activity","Orion Club","       130.1"
"  1239418524","         195","120127","Retail","AU","M","Cosi Rimmington","Orion Club members low activity","       23173","       23173","         680","       102.3","       408.8","           2","220100100536","Woman's Foxhole Jack","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          64","61-75 years old","Low Activity","Orion Club","       204.2"
"  1239442095","          41","99999999","Catalog","AU","M","Wendell Summersby","Orion  Club members medium activity","       23176","       23180","        8006","        26.8","       120.2","           2","210201000198","South Peak Junior Tr","Tracker Kid's Clothe","Children Sports","Children","US","        2963","3Top Sports","          44","31-45 years old","Medium Activity","Orion Club","        66.6"
"  1239498112","       17023","99999999","Internet","CA","F","Susan Krasowski","Orion Club Gold members high activity","       23183","       23188","        6034","        19.6","        97.8","           2","240200200044","Eagle Polo-Shirt Int","Golf Clothes","Golf","Sports","US","       10225","HighPoint Trading","          50","46-60 years old","High Activity","Orion Club Gold","        58.6"
"  1239543223","          90","121040","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23188","       23188","        7883","        43.3","       172.8","           2","220100100635","Woman's Woven Warm U","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          44","31-45 years old","High Activity","Orion Club Gold","        86.2"
"  1239615368","          45","121127","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23197","       23197","       13275","       71.55","      178.88","           1","240800200002","Massif Bandit Ski Pa","Winter Sports","Winter Sports","Sports","FR","       13199","Massif S.A.","          30","15-30 years old","Low Activity","Orion Club Gold","      107.33"
"  1239693951","          88","121040","Retail","US","M","Attila Gibbs","Orion  Club members medium activity","       23207","       23207","        5893","       19.45","        83.6","           2","220100900035","Osprey Shadow Indoor","Osprey","Clothes","Clothes & Shoes","US","        3664","Triple Sportswear In","          50","46-60 years old","Medium Activity","Orion Club","        44.7"
"  1239713046","          16","99999999","Catalog","DE","M","Ulrich Heyde","Internet/Catalog Customers","       23210","       23211","       -1446","        7.25","        66.8","           4","230100500058","Mattress with 5 chan","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          70","61-75 years old","Not Available","Internet/Catalog Customers","        37.8"
"  1239735632","          71","121073","Retail","US","F","Viola Folsom","Orion Club Gold members medium activity","       23212","       23212","        9762","      289.95","      1136.2","           2","230100700009","Family Holiday 6","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          39","31-45 years old","Medium Activity","Orion Club Gold","       556.3"
"  1239744161","          13","99999999","Catalog","DE","M","Markus Sepke","Orion Club Gold members low activity","       23214","       23219","       16638","           3","         6.2","           1","240400200003","Bat 5-Ply","Racket Sports","Racket Sports","Sports","US","        3808","Carolina Sports","          21","15-30 years old","Low Activity","Orion Club Gold","         3.2"
"  1239765451","          60","121036","Retail","US","F","Tedi Lanzarone","Orion  Club members medium activity","       23216","       23216","        9639","       48.15","       211.4","           2","220101400004","Badminton Cotton","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          40","31-45 years old","Medium Activity","Orion Club","       115.1"
"  1239785436","          65","99999999","Internet","DE","F","Ines Deisser","Orion Club members low activity","       23219","       23225","        9697","       42.45","         354","           4","230100600031","Outback Sleeping Bag","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          40","31-45 years old","Low Activity","Orion Club","       184.2"
"  1239821232","        1684","99999999","Catalog","TR","M","Carglar Aydemir","Orion Club members low activity","       23223","       23226","       11612","        4.75","        18.8","           2","230100500013","Lamp with Battery Bo","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          34","31-45 years old","Low Activity","Orion Club","         9.3"
"  1239823829","       54655","99999999","Catalog","CA","F","Lauren Marx","Internet/Catalog Customers","       23224","       23227","        9726","       10.75","       214.6","           2","240200200081","Top (1/100)","Golf Clothes","Golf","Sports","US","        7511","Mike Schaeffer Inc","          39","31-45 years old","Not Available","Internet/Catalog Customers","       193.1"
"  1239836937","          12","121090","Retail","US","M","David Black","Orion  Club members medium activity","       23225","       23225","        9598","        8.85","        52.4","           2","240500100043","Triffy Logo T-Shirt","Jogging","Running - Jogging","Sports","NL","       13314","Triffy B.V.","          40","31-45 years old","Medium Activity","Orion Club","        34.7"
"  1239874523","          12","121042","Retail","US","M","David Black","Orion  Club members medium activity","       23230","       23230","        9598","        11.1","        48.4","           2","220101400047","Swimming Trunks Stru","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          40","31-45 years old","Medium Activity","Orion Club","        26.2"
"  1239932984","          16","99999999","Catalog","DE","M","Ulrich Heyde","Internet/Catalog Customers","       23238","       23239","       -1446","       64.85","       285.8","           2","220200200079","Twain Women's Expres","Shoes","Shoes","Clothes & Shoes","US","       13198","Twain Inc","          70","61-75 years old","Not Available","Internet/Catalog Customers","       156.1"
"  1239972644","          53","99999999","Catalog","AU","F","Dericka Pockran","Orion  Club members high activity","       23243","       23245","        4188","        46.9","       102.9","           1","220101400237","Mns.jacket Jacket","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          55","46-60 years old","High Activity","Orion Club","          56"
"  1239994933","          90","121060","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23245","       23245","        7883","        32.3","         213","           3","220200300082","Indoor Handbold Spec","Tracker Shoes","Shoes","Clothes & Shoes","US","        2963","3Top Sports","          44","31-45 years old","High Activity","Orion Club Gold","       116.1"
"  1240051245","          71","99999999","Internet","US","F","Viola Folsom","Orion Club Gold members medium activity","       23252","       23258","        9762","       104.2","       250.9","           1","230100100028","4men Men's Polar Dow","Anoraks & Parkas","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          39","31-45 years old","Medium Activity","Orion Club Gold","       146.7"
"  1240060066","          60","121066","Retail","US","F","Tedi Lanzarone","Orion  Club members medium activity","       23253","       23253","        9639","          61","       141.7","           1","230100100062","Topper Pants","Anoraks & Parkas","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          40","31-45 years old","Medium Activity","Orion Club","        80.7"
